model,drug_1,drug_2,context,label,prediction
DeepDDI,Docetaxel,PEG-2_STEARATE,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Benzonatate,Nanoparticle,0,0.9999943
DeepDDI,Lapatinib,Meloxicam,Nanoparticle,0,0.4464253
DeepDDI,Lapatinib,L-Lysine,Nanoparticle,0,0.42649677
DeepDDI,Docetaxel,Chlorzoxazone,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ROSIN,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Cabozantinib,Nanoparticle,0,0.42361897
DeepDDI,Docetaxel,AMMONYX,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Vandetanib,Nanoparticle,0,0.3943534
DeepDDI,Lapatinib,SODIUM_GLUCONATE,Nanoparticle,0,0.41531026
DeepDDI,Lapatinib,MAGNESIUM_NITRATE,Nanoparticle,0,0.27607414
DeepDDI,Lapatinib,METHYLENE_BLUE,Nanoparticle,0,0.40375176
DeepDDI,Docetaxel,Gliclazide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Netilmicin,Nanoparticle,0,0.99997854
DeepDDI,Lapatinib,Masoprocol,Nanoparticle,0,0.409539
DeepDDI,Docetaxel,Famotidine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Clinofibrate,Nanoparticle,0,0.40825802
DeepDDI,Docetaxel,DISODIUM_LAURYL_SULFOSUCCINATE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Nicergoline,Nanoparticle,0,0.41394448
DeepDDI,Docetaxel,Decamethonium,Nanoparticle,0,1.0
DeepDDI,Lapatinib,ASPARTIC_ACID,Nanoparticle,0,0.42052796
DeepDDI,Lapatinib,Meticillin,Nanoparticle,0,0.41481984
DeepDDI,Docetaxel,Aciclovir,Nanoparticle,0,1.0
DeepDDI,Docetaxel,TETROFOSMIN,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Calcium Acetate,Nanoparticle,0,1.0
DeepDDI,Lapatinib,"LIMONENE,_(+/-)-",Nanoparticle,0,0.3873969
DeepDDI,Lapatinib,Sodium_oleate_(packaging),Nanoparticle,0,0.41292942
DeepDDI,Docetaxel,Cefonicid,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Nitazoxanide,Nanoparticle,0,0.36656424
DeepDDI,Lapatinib,Flupentixol,Nanoparticle,0,0.43390226
DeepDDI,Docetaxel,Tolcapone,Nanoparticle,0,1.0
DeepDDI,Docetaxel,DIMETHYLAMINOETHYL_METHACRYLATE_-_BUTYL_METHACRYLATE_-_METHYL_METHACRYLATE_COPOLYMER,Nanoparticle,0,0.99999917
DeepDDI,Docetaxel,Glisoxepide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,CYCLAMIC_ACID,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Quinestrol,Nanoparticle,0,0.41454613
DeepDDI,Lapatinib,METHYLPYRROLIDONE,Nanoparticle,0,0.4051476
DeepDDI,Lapatinib,TRICAPRYLIN,Nanoparticle,0,0.4013466
DeepDDI,Docetaxel,ACETONITRILE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Pazopanib,Nanoparticle,0,0.42648602
DeepDDI,Lapatinib,SUCROSE_LAURATE,Nanoparticle,0,0.39910093
DeepDDI,Docetaxel,HEXYLRESORCINOL,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Dabigatran etexilate,Nanoparticle,0,0.4350057
DeepDDI,Docetaxel,METHANESULFONIC ACID,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Dalfampridine,Nanoparticle,0,0.3352105
DeepDDI,Lapatinib,Imidafenacin,Nanoparticle,0,0.41433138
DeepDDI,Lapatinib,Benzocaine,Nanoparticle,0,0.41767675
DeepDDI,Docetaxel,.BETA.-IONONE,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Spironolactone,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Ulobetasol,Nanoparticle,0,0.4471356
DeepDDI,Docetaxel,Roxatidine acetate,Nanoparticle,0,1.0
DeepDDI,Lapatinib,TRICAPRYLIN,Nanoparticle,0,0.4013466
DeepDDI,Lapatinib,BUTYLENE_GLYCOL,Nanoparticle,0,0.40453303
DeepDDI,Lapatinib,Raltegravir,Nanoparticle,0,0.4122064
DeepDDI,Lapatinib,Manganous_citrate,Nanoparticle,0,0.4196146
DeepDDI,Lapatinib,Sugammadex,Nanoparticle,0,0.40361345
DeepDDI,Docetaxel,VALINE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Selegiline,Nanoparticle,0,0.4168484
DeepDDI,Lapatinib,Cladribine,Nanoparticle,0,0.44489518
DeepDDI,Docetaxel,Sulindac,Nanoparticle,0,0.99999833
DeepDDI,Lapatinib,Ajmaline,Nanoparticle,0,0.4321736
DeepDDI,Docetaxel,Halcinonide,Nanoparticle,0,0.99997854
DeepDDI,Docetaxel,Temazepam,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Epinastine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Tazarotene,Nanoparticle,0,0.4143191
DeepDDI,Docetaxel,Delorazepam,Nanoparticle,0,1.0
DeepDDI,Lapatinib,TERT-BUTYLHYDROQUINONE,Nanoparticle,0,0.35042787
DeepDDI,Lapatinib,Cerulenin,Nanoparticle,0,0.4088467
DeepDDI,Lapatinib,Sodium_hydrosulfite_(packaging),Nanoparticle,0,0.22539227
DeepDDI,Docetaxel,Nadolol,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Niacin,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Rilpivirine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Trazodone,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Fluphenazine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,MAGNESIUM_CITRATE,Nanoparticle,0,0.4183251
DeepDDI,Docetaxel,GLYCERYL_TRIOLEATE,Nanoparticle,0,0.9999931
DeepDDI,Docetaxel,Fenethylline,Nanoparticle,0,0.9999994
DeepDDI,Lapatinib,Diloxanide,Nanoparticle,0,0.40857124
DeepDDI,Lapatinib,Imatinib,Nanoparticle,0,0.42599213
DeepDDI,Docetaxel,Phenazopyridine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Warfarin,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Darifenacin,Nanoparticle,0,0.99999917
DeepDDI,Lapatinib,Zinc,Nanoparticle,0,0.30803636
DeepDDI,Lapatinib,D&C BLUE NO. 9,Nanoparticle,0,0.34670123
DeepDDI,Lapatinib,Cyclandelate,Nanoparticle,0,0.40873352
DeepDDI,Docetaxel,Pseudoephedrine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ETHYLENE GLYCOL,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Phenformin,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Thiodipropionic_acid,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ANHYDROUS LACTOSE,Nanoparticle,0,0.9999993
DeepDDI,Docetaxel,Pantoprazole,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Artesunate,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ETHYL VANILLIN,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Plerixafor,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Sodium stibogluconate,Nanoparticle,0,0.39145505
DeepDDI,Docetaxel,Eszopiclone,Nanoparticle,0,1.0
DeepDDI,Lapatinib,HEXYLENE GLYCOL,Nanoparticle,0,0.34872153
DeepDDI,Docetaxel,Cefdinir,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ACESULFAME,Nanoparticle,0,1.0
DeepDDI,Lapatinib,BISMUTH_SUBCARBONATE,Nanoparticle,0,0.39506015
DeepDDI,Docetaxel,CYCLOMETHICONE_5,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Cefamandole,Nanoparticle,0,0.43961
DeepDDI,Lapatinib,Capecitabine,Nanoparticle,0,0.3822526
DeepDDI,Lapatinib,Betamethasone,Nanoparticle,0,0.4434771
DeepDDI,Docetaxel,Sodium_sorbate,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Epoprostenol,Nanoparticle,0,0.4175985
DeepDDI,Docetaxel,Guanadrel,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Anisotropine Methylbromide,Nanoparticle,0,0.99999976
DeepDDI,Lapatinib,PROPENYL_GUAETHOL,Nanoparticle,0,0.4200704
DeepDDI,Lapatinib,Dienestrol,Nanoparticle,0,0.42483163
DeepDDI,Docetaxel,MAGNESIUM_ASPARTATE,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Nafcillin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Zonisamide,Nanoparticle,0,0.14235088
DeepDDI,Docetaxel,GLYCERYL RICINOLEATE,Nanoparticle,0,0.9998882
DeepDDI,Lapatinib,Atomoxetine,Nanoparticle,0,0.41059127
DeepDDI,Docetaxel,MYRISTYL_ALCOHOL,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Latanoprost,Nanoparticle,0,0.99999845
DeepDDI,Docetaxel,Lamivudine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,HEXANE,Nanoparticle,0,0.3139274
DeepDDI,Lapatinib,Calcium_chloride,Nanoparticle,0,0.32851565
DeepDDI,Docetaxel,Cefixime,Nanoparticle,0,1.0
DeepDDI,Docetaxel,PALMITAMINE_OXIDE,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Zanamivir,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Methazolamide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Methyltestosterone,Nanoparticle,0,1.0
DeepDDI,Lapatinib,ETHYLPARABEN_SODIUM,Nanoparticle,0,0.4095089
DeepDDI,Docetaxel,Magnesium_oxide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Fenoprofen,Nanoparticle,0,0.9999999
DeepDDI,Lapatinib,Ferric_pyrophosphate,Nanoparticle,0,0.3486556
DeepDDI,Lapatinib,Tretinoin,Nanoparticle,0,0.40371546
DeepDDI,Lapatinib,Heptabarbital,Nanoparticle,0,0.39944452
DeepDDI,Lapatinib,"SODIUM_PHOSPHATE,_DIBASIC_DODECAHYDRATE",Nanoparticle,0,0.368812
DeepDDI,Lapatinib,Floctafenine,Nanoparticle,0,0.38993725
DeepDDI,Docetaxel,Paroxetine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Sodium_carbonate,Nanoparticle,0,0.33283725
DeepDDI,Lapatinib,Methoxamine,Nanoparticle,0,0.4249302
DeepDDI,Lapatinib,Chloropyramine,Nanoparticle,0,0.4168766
DeepDDI,Docetaxel,Chlorcyclizine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Carbinoxamine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,TRIETHANOLAMINE_LAURYL_SULFATE,Nanoparticle,0,0.37681824
DeepDDI,Docetaxel,D&C_RED_NO._6_BARIUM_LAKE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Latanoprost,Nanoparticle,0,0.40847376
DeepDDI,Lapatinib,Citalopram,Nanoparticle,0,0.416541
DeepDDI,Docetaxel,LAURIC DIETHANOLAMIDE,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Trandolapril,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Hydroxocobalamin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Oxprenolol,Nanoparticle,0,0.39922598
DeepDDI,Lapatinib,Venetoclax,Nanoparticle,0,0.433922
DeepDDI,Docetaxel,Propylene_glycol_monostearate,Nanoparticle,0,0.9999864
DeepDDI,Docetaxel,Dihydroergotamine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Alendronic acid,Nanoparticle,0,0.4197035
DeepDDI,Docetaxel,Labetalol,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Zinc oxide,Nanoparticle,0,0.3174017
DeepDDI,Lapatinib,Dasabuvir,Nanoparticle,0,0.408395
DeepDDI,Docetaxel,Prochlorperazine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Valrubicin,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Zinc_hydrosulfite_(packaging),Nanoparticle,0,1.0
DeepDDI,Docetaxel,METHIONINE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Fluprednidene,Nanoparticle,0,0.43935055
DeepDDI,Docetaxel,Terlipressin,Nanoparticle,0,0.9999893
DeepDDI,Lapatinib,Metformin,Nanoparticle,0,0.28356785
DeepDDI,Docetaxel,Etofenamate,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,METANIL_YELLOW,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Idoxuridine,Nanoparticle,0,0.41130355
DeepDDI,Docetaxel,Dextroamphetamine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,POLYBUTENE_(1400_MW),Nanoparticle,0,0.3619795
DeepDDI,Lapatinib,PEG-8_LAURATE,Nanoparticle,0,0.4350278
DeepDDI,Docetaxel,ARGININE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,DIETHANOLAMINE,Nanoparticle,0,0.38046092
DeepDDI,Docetaxel,Bendamustine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Verteporfin,Nanoparticle,0,0.99224234
DeepDDI,Lapatinib,Rasagiline,Nanoparticle,0,0.41993272
DeepDDI,Docetaxel,Ethylmorphine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Benzydamine,Nanoparticle,0,0.40292263
DeepDDI,Lapatinib,DISODIUM_HYDROGEN_CITRATE,Nanoparticle,0,0.3631287
DeepDDI,Docetaxel,TYLOXAPOL,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Niacin,Nanoparticle,0,0.4170337
DeepDDI,Docetaxel,Icosapent ethyl,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Calcium_sorbate,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Formic_acid_(packaging),Nanoparticle,0,1.0
DeepDDI,Docetaxel,DISODIUM_OLEAMIDO_MONOETHANOLAMINE_SULFOSUCCINATE,Nanoparticle,0,0.99999976
DeepDDI,Lapatinib,Aliskiren,Nanoparticle,0,0.41526183
DeepDDI,Docetaxel,L-Malic_acid,Nanoparticle,0,1.0
DeepDDI,Docetaxel,DICHLOROFLUOROMETHANE,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Dydrogesterone,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Nebivolol,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Brexpiprazole,Nanoparticle,0,0.42323846
DeepDDI,Docetaxel,Ethambutol,Nanoparticle,0,0.99999976
DeepDDI,Lapatinib,Valsartan,Nanoparticle,0,0.4043013
DeepDDI,Lapatinib,GUINEA GREEN B,Nanoparticle,0,0.40726244
DeepDDI,Docetaxel,MEDRONATE DISODIUM,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Ibutilide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ACETYLTRIBUTYL CITRATE,Nanoparticle,0,0.9999999
DeepDDI,Lapatinib,Pefloxacin,Nanoparticle,0,0.43821338
DeepDDI,Docetaxel,Ribostamycin,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Desloratadine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Arbekacin,Nanoparticle,0,0.9999956
DeepDDI,Lapatinib,Pralatrexate,Nanoparticle,0,3.0222327e-05
DeepDDI,Lapatinib,Ferric_sodium_pyrophosphate,Nanoparticle,0,0.3486556
DeepDDI,Lapatinib,Fludiazepam,Nanoparticle,0,0.39992964
DeepDDI,Lapatinib,Famotidine,Nanoparticle,0,0.35754272
DeepDDI,Docetaxel,FD&C_YELLOW_NO._6-ALUMINUM_LAKE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Cefpodoxime,Nanoparticle,0,0.4407373
DeepDDI,Docetaxel,CYCLAMIC ACID,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Diethylpropion,Nanoparticle,0,0.9999995
DeepDDI,Lapatinib,Dronedarone,Nanoparticle,0,0.40844655
DeepDDI,Docetaxel,METHYL_GLUCOSE_SESQUISTEARATE,Nanoparticle,0,0.99997437
DeepDDI,Docetaxel,Dexamethasone,Nanoparticle,0,0.99999964
DeepDDI,Docetaxel,Fluoxymesterone,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Urea C-14,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Tasimelteon,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Selenium Sulfide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,PONCEAU_3R,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Flunisolide,Nanoparticle,0,0.9999522
DeepDDI,Docetaxel,Rufinamide,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Aminosalicylic Acid,Nanoparticle,0,0.35690966
DeepDDI,Docetaxel,Clomipramine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,SIMETHICONE,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Triptorelin,Nanoparticle,0,0.99999976
DeepDDI,Docetaxel,Nitroxoline,Nanoparticle,0,1.0
DeepDDI,Docetaxel,SORBITAN_TRISTEARATE,Nanoparticle,0,0.99991953
DeepDDI,Docetaxel,DIISOPROPYL_ADIPATE,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Benidipine,Nanoparticle,0,0.9999988
DeepDDI,Lapatinib,Lanreotide,Nanoparticle,0,0.44095898
DeepDDI,Lapatinib,Terbutaline,Nanoparticle,0,0.39836392
DeepDDI,Lapatinib,LACTOSE_MONOHYDRATE,Nanoparticle,0,0.4302019
DeepDDI,Lapatinib,SUCROSE DISTEARATE,Nanoparticle,0,0.3765587
DeepDDI,Docetaxel,ERYTHRITOL,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Zolmitriptan,Nanoparticle,0,0.42595792
DeepDDI,Lapatinib,"MAGNESIUM_PHOSPHATE,_TRIBASIC,_PENTAHYDRATE",Nanoparticle,0,0.35880506
DeepDDI,Docetaxel,Guaifenesin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Clobetasol propionate,Nanoparticle,0,0.44107133
DeepDDI,Lapatinib,Ketorolac,Nanoparticle,0,0.38485017
DeepDDI,Lapatinib,Tizanidine,Nanoparticle,0,0.39733952
DeepDDI,Lapatinib,Ramosetron,Nanoparticle,0,0.41375133
DeepDDI,Docetaxel,Menthol,Nanoparticle,0,1.0
DeepDDI,Docetaxel,NONOXYNOL_IODINE,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Ampicillin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,ISOCETETH-20,Nanoparticle,0,0.42925125
DeepDDI,Docetaxel,Caffeine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,SACCHARIN_CALCIUM,Nanoparticle,0,0.41806957
DeepDDI,Lapatinib,ISOSTEARYL_ALCOHOL,Nanoparticle,0,0.42002994
DeepDDI,Lapatinib,Propoxycaine,Nanoparticle,0,0.3857284
DeepDDI,Docetaxel,Bisacodyl,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Hesperetin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Atovaquone,Nanoparticle,0,0.41974613
DeepDDI,Lapatinib,EUGENOL,Nanoparticle,0,0.4206615
DeepDDI,Lapatinib,Flavin adenine dinucleotide,Nanoparticle,0,0.4508809
DeepDDI,Docetaxel,Vitamin_D2_(ergocalciferol),Nanoparticle,0,1.0
DeepDDI,Docetaxel,Digitoxin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Tenofovir alafenamide,Nanoparticle,0,0.20107748
DeepDDI,Docetaxel,SUCROSE DISTEARATE,Nanoparticle,0,0.9994299
DeepDDI,Docetaxel,Pholcodine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ETHYL_MALTOL,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Hydrochlorothiazide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Podofilox,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Phenindione,Nanoparticle,0,0.3814957
DeepDDI,Lapatinib,Mupirocin,Nanoparticle,0,0.39924723
DeepDDI,Lapatinib,Lapatinib,Nanoparticle,0,0.39644605
DeepDDI,Lapatinib,Norgestimate,Nanoparticle,0,0.4038261
DeepDDI,Docetaxel,Sulfinpyrazone,Nanoparticle,0,1.0
DeepDDI,Docetaxel,BENZOIN,Nanoparticle,0,1.0
DeepDDI,Docetaxel,CALCOBUTROL,Nanoparticle,0,0.9999999
DeepDDI,Lapatinib,Tedizolid Phosphate,Nanoparticle,0,0.40612784
DeepDDI,Docetaxel,Framycetin,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Stavudine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Lodoxamide,Nanoparticle,0,1.0
DeepDDI,Docetaxel,GAMMA_CYCLODEXTRIN,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Spermine,Nanoparticle,0,0.376659
DeepDDI,Docetaxel,Tiopronin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Calcium Chloride,Nanoparticle,0,0.32379195
DeepDDI,Lapatinib,SODIUM_SUCCINATE_HEXAHYDRATE,Nanoparticle,0,0.34654418
DeepDDI,Docetaxel,Triamcinolone,Nanoparticle,0,0.9999999
DeepDDI,Lapatinib,Stavudine,Nanoparticle,0,0.3789251
DeepDDI,Docetaxel,"2-ETHYL-1,6-HEXANEDIOL",Nanoparticle,0,1.0
DeepDDI,Docetaxel,POLYSORBATE_80,Nanoparticle,0,0.99999607
DeepDDI,Lapatinib,GENTISIC_ACID,Nanoparticle,0,0.41725165
DeepDDI,Docetaxel,Apixaban,Nanoparticle,0,1.0
DeepDDI,Docetaxel,GLYCERIN,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Sodium_erythorbate_(sodium_D-isoascorbate),Nanoparticle,0,0.4082889
DeepDDI,Docetaxel,DICHLORODIFLUOROMETHANE,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Dienestrol,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Proflavine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,ASCORBIC ACID,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Hexoprenaline,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Tenofovir,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Pidotimod,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Vinorelbine,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Tetracycline,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Esomeprazole,Nanoparticle,0,0.9999999
DeepDDI,Lapatinib,Aripiprazole,Nanoparticle,0,0.41676685
DeepDDI,Lapatinib,ZINC_STEARATE,Nanoparticle,0,0.42685047
DeepDDI,Lapatinib,Dronabinol,Nanoparticle,0,0.37376338
DeepDDI,Docetaxel,Raltegravir,Nanoparticle,0,0.9999769
DeepDDI,Docetaxel,MAGNESIUM_SULFATE_ANHYDROUS,Nanoparticle,0,1.0
DeepDDI,Docetaxel,VANILLIN,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Nystatin,Nanoparticle,0,0.43003365
DeepDDI,Lapatinib,Calcium_glycerophosphate_(packaging),Nanoparticle,0,0.4189234
DeepDDI,Docetaxel,PEG-6_ISOSTEARATE,Nanoparticle,0,0.99999857
DeepDDI,Docetaxel,CETRIMONIUM_CHLORIDE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Colistimethate,Nanoparticle,0,0.44873515
DeepDDI,Lapatinib,Ulipristal,Nanoparticle,0,0.42736524
DeepDDI,Docetaxel,NEOHESPERIDIN_DIHYDROCHALONE,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,ACETOPHENONE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,TRIFLUOROACETIC_ACID,Nanoparticle,0,0.38216776
DeepDDI,Lapatinib,Alfentanil,Nanoparticle,0,0.43364996
DeepDDI,Docetaxel,MAGNESIUM_ALUMINUM_SILICATE,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Cyanocobalamin,Nanoparticle,0,0.45244217
DeepDDI,Docetaxel,Fluocinonide,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,PROPANE,Nanoparticle,0,1.0
DeepDDI,Docetaxel,Monopotassium_L-glutamate,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Fenoprofen,Nanoparticle,0,0.4161343
DeepDDI,Lapatinib,Ethyl_formate,Nanoparticle,0,0.378673
DeepDDI,Lapatinib,UREA,Nanoparticle,0,0.3154895
DeepDDI,Docetaxel,Prednisolone,Nanoparticle,0,0.9999709
DeepDDI,Docetaxel,Propericiazine,Nanoparticle,0,1.0
DeepDDI,Lapatinib,ADIPIC ACID,Nanoparticle,0,0.39866734
DeepDDI,Docetaxel,CHLOROFORM,Nanoparticle,0,1.0
DeepDDI,Lapatinib,CALCIUM_SULFATE_ANHYDROUS,Nanoparticle,0,0.22676449
DeepDDI,Lapatinib,Triazolam,Nanoparticle,0,0.41938728
DeepDDI,Lapatinib,Brotizolam,Nanoparticle,0,0.4316046
DeepDDI,Lapatinib,Econazole,Nanoparticle,0,0.4336187
DeepDDI,Docetaxel,Gabapentin,Nanoparticle,0,1.0
DeepDDI,Lapatinib,NIOXIME,Nanoparticle,0,0.33694175
DeepDDI,Docetaxel,SUCROSE_STEARATE,Nanoparticle,0,0.99908066
DeepDDI,Lapatinib,Ribavirin,Nanoparticle,0,0.42112747
DeepDDI,Lapatinib,Choline_Bitartrate,Nanoparticle,0,0.41015726
DeepDDI,Lapatinib,Deslanoside,Nanoparticle,0,0.43855527
DeepDDI,Lapatinib,THYMOL,Nanoparticle,0,0.41560867
DeepDDI,Docetaxel,Pirbuterol,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Cholecalciferol,Nanoparticle,0,0.43917045
DeepDDI,Lapatinib,Technetium Tc 99m Oxidronate,Nanoparticle,0,0.41973302
DeepDDI,Lapatinib,Nepafenac,Nanoparticle,0,0.41935474
DeepDDI,Docetaxel,ETHYL_VANILLIN,Nanoparticle,0,1.0
DeepDDI,Lapatinib,TERT-BUTYL_HYDROPEROXIDE,Nanoparticle,0,0.34796914
DeepDDI,Docetaxel,Isometheptene,Nanoparticle,0,0.9999999
DeepDDI,Docetaxel,Amrinone,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Sodium_citrate,Nanoparticle,0,0.35902765
DeepDDI,Lapatinib,ETHANOLAMINE HYDROCHLORIDE,Nanoparticle,0,0.35160866
DeepDDI,Docetaxel,Manganous_oxide,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Esomeprazole,Nanoparticle,0,0.3884567
DeepDDI,Docetaxel,Gadofosveset trisodium,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Linezolid,Nanoparticle,0,0.4075382
DeepDDI,Docetaxel,Floctafenine,Nanoparticle,0,0.9999567
DeepDDI,Docetaxel,ACETYLTRIBUTYL_CITRATE,Nanoparticle,0,0.9999999
DeepDDI,Lapatinib,Suramin,Nanoparticle,0,0.43404558
DeepDDI,Lapatinib,BENZYL_ALCOHOL,Nanoparticle,0,0.39713493
DeepDDI,Lapatinib,Bambuterol,Nanoparticle,0,0.39735088
DeepDDI,Lapatinib,Sodium_phosphate_dibasic,Nanoparticle,0,0.368812
DeepDDI,Lapatinib,Bepotastine,Nanoparticle,0,0.44147584
DeepDDI,Lapatinib,HYALURONATE_SODIUM,Nanoparticle,0,0.44390318
DeepDDI,Lapatinib,QUATERNIUM-15_CIS-FORM,Nanoparticle,0,0.42246032
DeepDDI,Docetaxel,Tipranavir,Nanoparticle,0,1.0
DeepDDI,Lapatinib,Apomorphine,Nanoparticle,0,0.3971614
DeepDDI,Lapatinib,Flecainide,Nanoparticle,0,0.41840023
