,drug_name,excp_name,drug_smile,excp_smile,pair_smile,class
64,Sorafenib,D-sorbitol,O=C(c1nccc(Oc2ccc(NC(=O)Nc3ccc(c(C(F)(F)F)c3)Cl)cc2)c1)NC,OC[C@@H](O)[C@@H](O)[C@@H]([C@@H](O)CO)O,O=C(c1nccc(Oc2ccc(NC(=O)Nc3ccc(c(C(F)(F)F)c3)Cl)cc2)c1)NC.OC[C@@H](O)[C@@H](O)[C@@H]([C@@H](O)CO)O,0
65,Sorafenib,tannic_acid,c1cc(NC(Nc2ccc(Oc3ccnc(c3)C(=O)NC)cc2)=O)cc(C(F)(F)F)c1Cl,c1(C(O[C@H]2[C@H](OC(c3cc(c(O)c(c3)O)OC(=O)c3cc(O)c(O)c(O)c3)=O)O[C@H](COC(c3cc(c(c(c3)O)O)OC(=O)c3cc(O)c(c(O)c3)O)=O)[C@@H](OC(c3cc(O)c(c(c3)OC(=O)c3cc(c(O)c(O)c3)O)O)=O)[C@@H]2OC(c2cc(c(c(O)c2)O)OC(c2cc(c(O)c(O)c2)O)=O)=O)=O)cc(O)c(O)c(c1)OC(=O)c1cc(c(O)c(O)c1)O,c1cc(NC(Nc2ccc(Oc3ccnc(c3)C(=O)NC)cc2)=O)cc(C(F)(F)F)c1Cl.c1(C(O[C@H]2[C@H](OC(c3cc(c(O)c(c3)O)OC(=O)c3cc(O)c(O)c(O)c3)=O)O[C@H](COC(c3cc(c(c(c3)O)O)OC(=O)c3cc(O)c(c(O)c3)O)=O)[C@@H](OC(c3cc(O)c(c(c3)OC(=O)c3cc(c(O)c(O)c3)O)O)=O)[C@@H]2OC(c2cc(c(c(O)c2)O)OC(c2cc(c(O)c(O)c2)O)=O)=O)=O)cc(O)c(O)c(c1)OC(=O)c1cc(c(O)c(O)c1)O,1
66,Sorafenib,rhodamine_B,N(C)C(c1cc(ccn1)Oc1ccc(NC(Nc2cc(c(Cl)cc2)C(F)(F)F)=O)cc1)=O,C(C)N(c1ccc2c(oc3cc(ccc-3c2-c2ccccc2C(=O)O)=[N+](CC)CC)c1)CC,N(C)C(c1cc(ccn1)Oc1ccc(NC(Nc2cc(c(Cl)cc2)C(F)(F)F)=O)cc1)=O.C(C)N(c1ccc2c(oc3cc(ccc-3c2-c2ccccc2C(=O)O)=[N+](CC)CC)c1)CC,0
67,Sorafenib,moxifloxacin,O=C(Nc1ccc(cc1)Oc1cc(ncc1)C(NC)=O)Nc1cc(c(Cl)cc1)C(F)(F)F,C1CC1n1c2c(c(c(c1)C(=O)O)=O)cc(F)c(N1C[C@@H]3CCCN[C@@H]3C1)c2OC,O=C(Nc1ccc(cc1)Oc1cc(ncc1)C(NC)=O)Nc1cc(c(Cl)cc1)C(F)(F)F.C1CC1n1c2c(c(c(c1)C(=O)O)=O)cc(F)c(N1C[C@@H]3CCCN[C@@H]3C1)c2OC,0
68,Sorafenib,ciprofloxacin,N(C)C(=O)c1cc(ccn1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,c1(N2CCNCC2)cc2c(cc1F)c(c(cn2C1CC1)C(=O)O)=O,N(C)C(=O)c1cc(ccn1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F.c1(N2CCNCC2)cc2c(cc1F)c(c(cn2C1CC1)C(=O)O)=O,0
69,Sorafenib,certirizine,CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,c1(ccc(cc1)Cl)C(c1ccccc1)N1CCN(CCOCC(O)=O)CC1,CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F.c1(ccc(cc1)Cl)C(c1ccccc1)N1CCN(CCOCC(O)=O)CC1,0
70,Sorafenib,budesonide,c1cnc(cc1Oc1ccc(NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)cc1)C(=O)NC,C1=C2[C@@]([C@H]3[C@@H](O)C[C@@]4(C)[C@@H](C[C@@H]5[C@@]4(C(=O)CO)OC(O5)CCC)[C@@H]3CC2)(C=CC1=O)C,c1cnc(cc1Oc1ccc(NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)cc1)C(=O)NC.C1=C2[C@@]([C@H]3[C@@H](O)C[C@@]4(C)[C@@H](C[C@@H]5[C@@]4(C(=O)CO)OC(O5)CCC)[C@@H]3CC2)(C=CC1=O)C,0
71,Sorafenib,etidronic_acid,n1c(cc(Oc2ccc(cc2)NC(Nc2ccc(Cl)c(C(F)(F)F)c2)=O)cc1)C(=O)NC,P(O)(O)(C(P(=O)(O)O)(O)C)=O,n1c(cc(Oc2ccc(cc2)NC(Nc2ccc(Cl)c(C(F)(F)F)c2)=O)cc1)C(=O)NC.P(O)(O)(C(P(=O)(O)O)(O)C)=O,0
72,Sorafenib,emtricitabine,c1(C(F)(F)F)c(Cl)ccc(NC(Nc2ccc(cc2)Oc2ccnc(c2)C(=O)NC)=O)c1,O1[C@@H](CS[C@@H]1CO)n1cc(c(nc1=O)N)F,c1(C(F)(F)F)c(Cl)ccc(NC(Nc2ccc(cc2)Oc2ccnc(c2)C(=O)NC)=O)c1.O1[C@@H](CS[C@@H]1CO)n1cc(c(nc1=O)N)F,0
73,Sorafenib,metoprolol(+)-tartrate,n1c(C(NC)=O)cc(Oc2ccc(NC(Nc3ccc(c(C(F)(F)F)c3)Cl)=O)cc2)cc1,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,n1c(C(NC)=O)cc(Oc2ccc(NC(Nc3ccc(c(C(F)(F)F)c3)Cl)=O)cc2)cc1.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,0
74,Sorafenib,phenytoin,C(F)(c1c(Cl)ccc(c1)NC(=O)Nc1ccc(cc1)Oc1ccnc(c1)C(=O)NC)(F)F,c1ccc(cc1)C1(c2ccccc2)NC(NC1=O)=O,C(F)(c1c(Cl)ccc(c1)NC(=O)Nc1ccc(cc1)Oc1ccnc(c1)C(=O)NC)(F)F.c1ccc(cc1)C1(c2ccccc2)NC(NC1=O)=O,0
75,Sorafenib,propranolol_hydrochloride,c1(NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)ccc(cc1)Oc1cc(C(NC)=O)ncc1,C(Oc1cccc2ccccc12)C(O)CNC(C)C,c1(NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)ccc(cc1)Oc1cc(C(NC)=O)ncc1.C(Oc1cccc2ccccc12)C(O)CNC(C)C,0
76,Sorafenib,captan,O=C(Nc1ccc(cc1)Oc1ccnc(C(NC)=O)c1)Nc1cc(C(F)(F)F)c(cc1)Cl,C1=CCC2C(N(C(C2C1)=O)SC(Cl)(Cl)Cl)=O,O=C(Nc1ccc(cc1)Oc1ccnc(C(NC)=O)c1)Nc1cc(C(F)(F)F)c(cc1)Cl.C1=CCC2C(N(C(C2C1)=O)SC(Cl)(Cl)Cl)=O,0
77,Sorafenib,neotame,C(Nc1cc(C(F)(F)F)c(Cl)cc1)(=O)Nc1ccc(cc1)Oc1ccnc(c1)C(=O)NC,[C@@H](CC(O)=O)(NCCC(C)(C)C)C(N[C@H](C(OC)=O)Cc1ccccc1)=O,C(Nc1cc(C(F)(F)F)c(Cl)cc1)(=O)Nc1ccc(cc1)Oc1ccnc(c1)C(=O)NC.[C@@H](CC(O)=O)(NCCC(C)(C)C)C(N[C@H](C(OC)=O)Cc1ccccc1)=O,0
78,Sorafenib,alendronate_sodium,C(NC)(c1nccc(c1)Oc1ccc(cc1)NC(Nc1ccc(Cl)c(c1)C(F)(F)F)=O)=O,C(CN)CC(P(O)(O)=O)(P(=O)(O)[O-])O,C(NC)(c1nccc(c1)Oc1ccc(cc1)NC(Nc1ccc(Cl)c(c1)C(F)(F)F)=O)=O.C(CN)CC(P(O)(O)=O)(P(=O)(O)[O-])O,0
79,Sorafenib,piroxicam,CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(Nc1cc(c(Cl)cc1)C(F)(F)F)=O,c12ccccc1S(=O)(N(C)C(=C2O)C(=O)Nc1ncccc1)=O,CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(Nc1cc(c(Cl)cc1)C(F)(F)F)=O.c12ccccc1S(=O)(N(C)C(=C2O)C(=O)Nc1ncccc1)=O,0
80,Sorafenib,desipramine_hydrochloride,FC(c1c(Cl)ccc(c1)NC(Nc1ccc(Oc2ccnc(C(NC)=O)c2)cc1)=O)(F)F,C1Cc2ccccc2N(c2c1cccc2)CCCNC,FC(c1c(Cl)ccc(c1)NC(Nc1ccc(Oc2ccnc(C(NC)=O)c2)cc1)=O)(F)F.C1Cc2ccccc2N(c2c1cccc2)CCCNC,0
81,Sorafenib,nadolol,c1(cc(ncc1)C(NC)=O)Oc1ccc(NC(Nc2ccc(Cl)c(C(F)(F)F)c2)=O)cc1,C1[C@H](O)[C@H](O)Cc2c1c(OCC(O)CNC(C)(C)C)ccc2,c1(cc(ncc1)C(NC)=O)Oc1ccc(NC(Nc2ccc(Cl)c(C(F)(F)F)c2)=O)cc1.C1[C@H](O)[C@H](O)Cc2c1c(OCC(O)CNC(C)(C)C)ccc2,0
82,Sorafenib,omeprazole,c1nc(cc(Oc2ccc(NC(=O)Nc3ccc(c(C(F)(F)F)c3)Cl)cc2)c1)C(=O)NC,O(c1c(C)cnc(c1C)CS(=O)c1nc2c(cc(cc2)OC)[nH]1)C,c1nc(cc(Oc2ccc(NC(=O)Nc3ccc(c(C(F)(F)F)c3)Cl)cc2)c1)C(=O)NC.O(c1c(C)cnc(c1C)CS(=O)c1nc2c(cc(cc2)OC)[nH]1)C,0
83,Sorafenib,labetalol_hydrochloride,c1(ccc(cc1)Oc1ccnc(c1)C(NC)=O)NC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1,c1c(O)c(cc(c1)C(O)CNC(CCc1ccccc1)C)C(N)=O,c1(ccc(cc1)Oc1ccnc(c1)C(NC)=O)NC(=O)Nc1cc(C(F)(F)F)c(Cl)cc1.c1c(O)c(cc(c1)C(O)CNC(CCc1ccccc1)C)C(N)=O,0
84,Sorafenib,prednisone,c1c(C(NC)=O)nccc1Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,[C@@]12(C)C=CC(C=C2CC[C@H]2[C@@H]3CC[C@](C(=O)CO)([C@]3(CC([C@H]12)=O)C)O)=O,c1c(C(NC)=O)nccc1Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F.[C@@]12(C)C=CC(C=C2CC[C@H]2[C@@H]3CC[C@](C(=O)CO)([C@]3(CC([C@H]12)=O)C)O)=O,0
85,Sorafenib,risperidone,c1cc(ccc1NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F)Oc1cc(C(=O)NC)ncc1,c12cc(F)ccc2c(C2CCN(CC2)CCc2c(n3c(CCCC3)nc2C)=O)no1,c1cc(ccc1NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F)Oc1cc(C(=O)NC)ncc1.c12cc(F)ccc2c(C2CCN(CC2)CCc2c(n3c(CCCC3)nc2C)=O)no1,0
86,Sorafenib,fluconazole,c1cc(ccc1Oc1ccnc(c1)C(NC)=O)NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F,OC(c1ccc(cc1F)F)(Cn1ncnc1)Cn1cncn1,c1cc(ccc1Oc1ccnc(c1)C(NC)=O)NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F.OC(c1ccc(cc1F)F)(Cn1ncnc1)Cn1cncn1,0
87,Sorafenib,methotrexate_hydrate,N(c1ccc(c(C(F)(F)F)c1)Cl)C(=O)Nc1ccc(cc1)Oc1ccnc(C(=O)NC)c1,C([C@H](CCC(O)=O)NC(c1ccc(N(C)Cc2cnc3c(c(N)nc(N)n3)n2)cc1)=O)(O)=O,N(c1ccc(c(C(F)(F)F)c1)Cl)C(=O)Nc1ccc(cc1)Oc1ccnc(C(=O)NC)c1.C([C@H](CCC(O)=O)NC(c1ccc(N(C)Cc2cnc3c(c(N)nc(N)n3)n2)cc1)=O)(O)=O,0
88,Sorafenib,tenofovir_alafenamide,FC(F)(c1cc(NC(Nc2ccc(Oc3cc(C(NC)=O)ncc3)cc2)=O)ccc1Cl)F,n1cn(c2ncnc(c21)N)C[C@H](OC[P@@](N[C@H](C(OC(C)C)=O)C)(Oc1ccccc1)=O)C,FC(F)(c1cc(NC(Nc2ccc(Oc3cc(C(NC)=O)ncc3)cc2)=O)ccc1Cl)F.n1cn(c2ncnc(c21)N)C[C@H](OC[P@@](N[C@H](C(OC(C)C)=O)C)(Oc1ccccc1)=O)C,0
89,Sorafenib,carbamazepine,c1c(ccnc1C(=O)NC)Oc1ccc(cc1)NC(Nc1cc(c(cc1)Cl)C(F)(F)F)=O,c12ccccc2N(C(=O)N)c2ccccc2C=C1,c1c(ccnc1C(=O)NC)Oc1ccc(cc1)NC(Nc1cc(c(cc1)Cl)C(F)(F)F)=O.c12ccccc2N(C(=O)N)c2ccccc2C=C1,0
90,Lumefantrine,caffeine,OC(c1c2c(cc(Cl)c1)/C(c1cc(ccc1-2)Cl)=C\c1ccc(cc1)Cl)CN(CCCC)CCCC,c1(n(C)c(=O)c2n(C)cnc2n1C)=O,OC(c1c2c(cc(Cl)c1)/C(c1cc(ccc1-2)Cl)=C\c1ccc(cc1)Cl)CN(CCCC)CCCC.c1(n(C)c(=O)c2n(C)cnc2n1C)=O,0
91,Lumefantrine,succinic_acid,C(CCN(CCCC)CC(c1c2-c3c(cc(Cl)cc3)/C(=C/c3ccc(cc3)Cl)c2cc(Cl)c1)O)C,C(C(O)=O)CC(=O)O,C(CCN(CCCC)CC(c1c2-c3c(cc(Cl)cc3)/C(=C/c3ccc(cc3)Cl)c2cc(Cl)c1)O)C.C(C(O)=O)CC(=O)O,0
92,Lumefantrine,octyl_gallate,C(N(CCCC)CC(O)c1cc(Cl)cc2/C(c3cc(ccc3-c21)Cl)=C\c1ccc(Cl)cc1)CCC,C(CCCCCOC(c1cc(c(O)c(c1)O)O)=O)CC,C(N(CCCC)CC(O)c1cc(Cl)cc2/C(c3cc(ccc3-c21)Cl)=C\c1ccc(Cl)cc1)CCC.C(CCCCCOC(c1cc(c(O)c(c1)O)O)=O)CC,0
93,Lumefantrine,DL-malic_acid,c1c(Cl)ccc(/C=C2\c3c(-c4ccc(Cl)cc24)c(cc(c3)Cl)C(CN(CCCC)CCCC)O)c1,O=C(CC(C(O)=O)O)O,c1c(Cl)ccc(/C=C2\c3c(-c4ccc(Cl)cc24)c(cc(c3)Cl)C(CN(CCCC)CCCC)O)c1.O=C(CC(C(O)=O)O)O,0
94,Lumefantrine,adipic_acid,c1(Cl)ccc(/C=C2\c3c(c(C(CN(CCCC)CCCC)O)cc(Cl)c3)-c3c2cc(Cl)cc3)cc1,O=C(O)CCCCC(O)=O,c1(Cl)ccc(/C=C2\c3c(c(C(CN(CCCC)CCCC)O)cc(Cl)c3)-c3c2cc(Cl)cc3)cc1.O=C(O)CCCCC(O)=O,0
95,Lumefantrine,Triazabicyclodecene,c1c(/C=C2\c3cc(Cl)cc(c3-c3ccc(cc23)Cl)C(CN(CCCC)CCCC)O)ccc(c1)Cl,N1C2N(CCC1)CCCN=2,c1c(/C=C2\c3cc(Cl)cc(c3-c3ccc(cc23)Cl)C(CN(CCCC)CCCC)O)ccc(c1)Cl.N1C2N(CCC1)CCCN=2,0
96,Lumefantrine,DBU,N(CCCC)(CC(O)c1cc(cc2/C(=C\c3ccc(cc3)Cl)c3c(-c12)ccc(c3)Cl)Cl)CCCC,N1CCCN2CCCCCC2=1,N(CCCC)(CC(O)c1cc(cc2/C(=C\c3ccc(cc3)Cl)c3c(-c12)ccc(c3)Cl)Cl)CCCC.N1CCCN2CCCCCC2=1,0
97,Lumefantrine,L-asparagine,c1c(Cl)ccc2c1/C(=C/c1ccc(cc1)Cl)c1c-2c(cc(Cl)c1)C(CN(CCCC)CCCC)O,OC(=O)[C@@H](N)CC(=O)N,c1c(Cl)ccc2c1/C(=C/c1ccc(cc1)Cl)c1c-2c(cc(Cl)c1)C(CN(CCCC)CCCC)O.OC(=O)[C@@H](N)CC(=O)N,0
98,Lumefantrine,theobromine,C(CCN(CCCC)CC(O)c1c2-c3c(/C(c2cc(Cl)c1)=C/c1ccc(Cl)cc1)cc(cc3)Cl)C,O=c1c2c(n(C)c(=O)[nH]1)ncn2C,C(CCN(CCCC)CC(O)c1c2-c3c(/C(c2cc(Cl)c1)=C/c1ccc(Cl)cc1)cc(cc3)Cl)C.O=c1c2c(n(C)c(=O)[nH]1)ncn2C,0
99,Lumefantrine,"3,3'-thiodipropionic_acid",c1cc(cc2c1-c1c(C(CN(CCCC)CCCC)O)cc(Cl)cc1/C2=C\c1ccc(Cl)cc1)Cl,C(CCSCCC(=O)O)(O)=O,c1cc(cc2c1-c1c(C(CN(CCCC)CCCC)O)cc(Cl)cc1/C2=C\c1ccc(Cl)cc1)Cl.C(CCSCCC(=O)O)(O)=O,0
100,Lumefantrine,theophylline,c1(Cl)cc(C(CN(CCCC)CCCC)O)c2-c3ccc(Cl)cc3/C(c2c1)=C/c1ccc(cc1)Cl,c1(n(C)c(n(c2c1[nH]cn2)C)=O)=O,c1(Cl)cc(C(CN(CCCC)CCCC)O)c2-c3ccc(Cl)cc3/C(c2c1)=C/c1ccc(cc1)Cl.c1(n(C)c(n(c2c1[nH]cn2)C)=O)=O,0
101,Lumefantrine,borneol,c1cc2-c3c(cc(Cl)cc3/C(c2cc1Cl)=C\c1ccc(cc1)Cl)C(O)CN(CCCC)CCCC,C1C[C@@]2(C)C(C)([C@@H]1C[C@H]2O)C,c1cc2-c3c(cc(Cl)cc3/C(c2cc1Cl)=C\c1ccc(cc1)Cl)C(O)CN(CCCC)CCCC.C1C[C@@]2(C)C(C)([C@@H]1C[C@H]2O)C,0
102,Lumefantrine,cinnamaldehyde,CCCCN(CCCC)CC(c1cc(cc2c1-c1c(/C2=C/c2ccc(cc2)Cl)cc(cc1)Cl)Cl)O,C(=C/c1ccccc1)\C=O,CCCCN(CCCC)CC(c1cc(cc2c1-c1c(/C2=C/c2ccc(cc2)Cl)cc(cc1)Cl)Cl)O.C(=C/c1ccccc1)\C=O,0
103,Lumefantrine,aspartame,c1(ccc(cc1)/C=C1/c2cc(ccc2-c2c1cc(cc2C(O)CN(CCCC)CCCC)Cl)Cl)Cl,[C@H](CC(=O)O)(C(N[C@H](C(=O)OC)Cc1ccccc1)=O)N,c1(ccc(cc1)/C=C1/c2cc(ccc2-c2c1cc(cc2C(O)CN(CCCC)CCCC)Cl)Cl)Cl.[C@H](CC(=O)O)(C(N[C@H](C(=O)OC)Cc1ccccc1)=O)N,0
104,Lumefantrine,squalene,C(CCN(CCCC)CC(O)c1cc(Cl)cc2/C(c3cc(Cl)ccc3-c21)=C\c1ccc(cc1)Cl)C,C(CC=C(C)C)/C(=C/CC/C(=C/CC/C=C(\C)CC/C=C(/CCC=C(C)C)C)C)C,C(CCN(CCCC)CC(O)c1cc(Cl)cc2/C(c3cc(Cl)ccc3-c21)=C\c1ccc(cc1)Cl)C.C(CC=C(C)C)/C(=C/CC/C(=C/CC/C=C(\C)CC/C=C(/CCC=C(C)C)C)C)C,0
105,Lumefantrine,benzaldehyde,Clc1cc2c(-c3c(C(O)CN(CCCC)CCCC)cc(Cl)cc3/C2=C\c2ccc(Cl)cc2)cc1,O=Cc1ccccc1,Clc1cc2c(-c3c(C(O)CN(CCCC)CCCC)cc(Cl)cc3/C2=C\c2ccc(Cl)cc2)cc1.O=Cc1ccccc1,0
106,Lumefantrine,sodium_deoxycholate,c1(Cl)ccc(cc1)/C=C1/c2cc(Cl)ccc2-c2c1cc(Cl)cc2C(CN(CCCC)CCCC)O,[C@H]1(CC[C@@]2(C)[C@H](CC[C@H]3[C@H]4[C@@]([C@@H]([C@H](C)CCC(=O)[O-])CC4)([C@@H](O)C[C@@H]32)C)C1)O,c1(Cl)ccc(cc1)/C=C1/c2cc(Cl)ccc2-c2c1cc(Cl)cc2C(CN(CCCC)CCCC)O.[C@H]1(CC[C@@]2(C)[C@H](CC[C@H]3[C@H]4[C@@]([C@@H]([C@H](C)CCC(=O)[O-])CC4)([C@@H](O)C[C@@H]32)C)C1)O,1
107,Lumefantrine,cholic_acid,c1(cc2/C(c3cc(cc(c3-c2cc1)C(O)CN(CCCC)CCCC)Cl)=C/c1ccc(cc1)Cl)Cl,[C@H]12C[C@H](O)[C@@]3([C@@H]([C@@H](CCC(=O)O)C)CC[C@H]3[C@@H]1[C@H](O)C[C@@H]1C[C@@H](CC[C@@]12C)O)C,c1(cc2/C(c3cc(cc(c3-c2cc1)C(O)CN(CCCC)CCCC)Cl)=C/c1ccc(cc1)Cl)Cl.[C@H]12C[C@H](O)[C@@]3([C@@H]([C@@H](CCC(=O)O)C)CC[C@H]3[C@@H]1[C@H](O)C[C@@H]1C[C@@H](CC[C@@]12C)O)C,0
108,Lumefantrine,glycocholic_acid,c1(cc(C(CN(CCCC)CCCC)O)c2-c3ccc(Cl)cc3/C(c2c1)=C/c1ccc(Cl)cc1)Cl,O=C(NCC(=O)O)CC[C@H]([C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4[C@]([C@H]3C[C@H](O)[C@@]21C)(C)CC[C@H](C4)O)C,c1(cc(C(CN(CCCC)CCCC)O)c2-c3ccc(Cl)cc3/C(c2c1)=C/c1ccc(Cl)cc1)Cl.O=C(NCC(=O)O)CC[C@H]([C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4[C@]([C@H]3C[C@H](O)[C@@]21C)(C)CC[C@H](C4)O)C,1
109,Lumefantrine,sucrose_octaacetate,C(N(CCCC)CC(O)c1c2c(/C(c3c-2ccc(Cl)c3)=C\c2ccc(cc2)Cl)cc(Cl)c1)CCC,O(C(C)=O)[C@H]1[C@H](OC(C)=O)[C@](COC(=O)C)(O[C@H]2O[C@H](COC(=O)C)[C@H]([C@H](OC(C)=O)[C@H]2OC(=O)C)OC(=O)C)O[C@@H]1COC(=O)C,C(N(CCCC)CC(O)c1c2c(/C(c3c-2ccc(Cl)c3)=C\c2ccc(cc2)Cl)cc(Cl)c1)CCC.O(C(C)=O)[C@H]1[C@H](OC(C)=O)[C@](COC(=O)C)(O[C@H]2O[C@H](COC(=O)C)[C@H]([C@H](OC(C)=O)[C@H]2OC(=O)C)OC(=O)C)O[C@@H]1COC(=O)C,0
110,Lumefantrine,trans_anethole,C(c1cc(cc2/C(=C\c3ccc(Cl)cc3)c3cc(Cl)ccc3-c21)Cl)(O)CN(CCCC)CCCC,C/C=C/c1ccc(OC)cc1,C(c1cc(cc2/C(=C\c3ccc(Cl)cc3)c3cc(Cl)ccc3-c21)Cl)(O)CN(CCCC)CCCC.C/C=C/c1ccc(OC)cc1,1
111,Lumefantrine,indomethacin,CCCCN(CC(O)c1cc(cc2/C(=C\c3ccc(Cl)cc3)c3cc(ccc3-c12)Cl)Cl)CCCC,c1c2c(c(c(C)n2C(c2ccc(Cl)cc2)=O)CC(O)=O)cc(OC)c1,CCCCN(CC(O)c1cc(cc2/C(=C\c3ccc(Cl)cc3)c3cc(ccc3-c12)Cl)Cl)CCCC.c1c2c(c(c(C)n2C(c2ccc(Cl)cc2)=O)CC(O)=O)cc(OC)c1,1
112,Lumefantrine,terpinyl_butyrate,c1(C(O)CN(CCCC)CCCC)c2-c3ccc(cc3/C(=C/c3ccc(cc3)Cl)c2cc(Cl)c1)Cl,C1C=C(C)CC[C@H]1C(C)(OC(=O)CCC)C,c1(C(O)CN(CCCC)CCCC)c2-c3ccc(cc3/C(=C/c3ccc(cc3)Cl)c2cc(Cl)c1)Cl.C1C=C(C)CC[C@H]1C(C)(OC(=O)CCC)C,0
113,Lumefantrine,hydrocortisone,C(N(CC(O)c1cc(cc2c1-c1c(/C2=C/c2ccc(cc2)Cl)cc(Cl)cc1)Cl)CCCC)CCC,[C@@H]12[C@](C[C@H](O)[C@H]3[C@H]1CCC1[C@]3(C)CCC(=O)C=1)([C@@](CC2)(O)C(CO)=O)C,C(N(CC(O)c1cc(cc2c1-c1c(/C2=C/c2ccc(cc2)Cl)cc(Cl)cc1)Cl)CCCC)CCC.[C@@H]12[C@](C[C@H](O)[C@H]3[C@H]1CCC1[C@]3(C)CCC(=O)C=1)([C@@](CC2)(O)C(CO)=O)C,0
114,Lumefantrine,candesartan_cilexetil,c1(ccc(Cl)cc1)/C=C1\c2cc(cc(c2-c2ccc(cc12)Cl)C(CN(CCCC)CCCC)O)Cl,c1(n(c2c(cccc2n1)C(OC(C)OC(=O)OC1CCCCC1)=O)Cc1ccc(cc1)-c1ccccc1-c1n[nH]nn1)OCC,c1(ccc(Cl)cc1)/C=C1\c2cc(cc(c2-c2ccc(cc12)Cl)C(CN(CCCC)CCCC)O)Cl.c1(n(c2c(cccc2n1)C(OC(C)OC(=O)OC1CCCCC1)=O)Cc1ccc(cc1)-c1ccccc1-c1n[nH]nn1)OCC,1
115,Lumefantrine,neohesperidin_DC,c1c(Cl)cc2/C(c3cc(Cl)cc(c3-c2c1)C(O)CN(CCCC)CCCC)=C/c1ccc(Cl)cc1,c1(O)c(c(cc(c1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C)O)C(CCc1ccc(c(O)c1)OC)=O,c1c(Cl)cc2/C(c3cc(Cl)cc(c3-c2c1)C(O)CN(CCCC)CCCC)=C/c1ccc(Cl)cc1.c1(O)c(c(cc(c1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C)O)C(CCc1ccc(c(O)c1)OC)=O,0
116,Lumefantrine,ursodiol,c1c(cc2/C(=C/c3ccc(Cl)cc3)c3cc(Cl)cc(c3-c2c1)C(CN(CCCC)CCCC)O)Cl,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)[C@@H](O)C[C@@H]1C[C@@H](CC[C@@]13C)O,c1c(cc2/C(=C/c3ccc(Cl)cc3)c3cc(Cl)cc(c3-c2c1)C(CN(CCCC)CCCC)O)Cl.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)[C@@H](O)C[C@@H]1C[C@@H](CC[C@@]13C)O,0
117,Lumefantrine,diclofenac,Clc1cc(c2c(/C(c3cc(ccc3-2)Cl)=C\c2ccc(Cl)cc2)c1)C(O)CN(CCCC)CCCC,c1(cccc(Cl)c1Nc1ccccc1CC(=O)O)Cl,Clc1cc(c2c(/C(c3cc(ccc3-2)Cl)=C\c2ccc(Cl)cc2)c1)C(O)CN(CCCC)CCCC.c1(cccc(Cl)c1Nc1ccccc1CC(=O)O)Cl,0
118,Lumefantrine,eucalyptol,Clc1cc(C(CN(CCCC)CCCC)O)c2c(c1)/C(=C\c1ccc(cc1)Cl)c1c-2ccc(c1)Cl,C1CC2(C)OC(C1CC2)(C)C,Clc1cc(C(CN(CCCC)CCCC)O)c2c(c1)/C(=C\c1ccc(cc1)Cl)c1c-2ccc(c1)Cl.C1CC2(C)OC(C1CC2)(C)C,0
