drug_name,exc_name,drug_smile,exc_smile,pair_smile,class
Sorafenib,glycocholic_acid,c1(C(F)(F)F)c(ccc(c1)NC(=O)Nc1ccc(Oc2cc(ncc2)C(NC)=O)cc1)Cl,C1[C@@H](O)[C@@H]2[C@@H]([C@@]3(C)CC[C@@H](O)C[C@H]31)C[C@@H]([C@@]1([C@@H]([C@H](C)CCC(=O)NCC(O)=O)CC[C@@H]21)C)O,c1(C(F)(F)F)c(ccc(c1)NC(=O)Nc1ccc(Oc2cc(ncc2)C(NC)=O)cc1)Cl.C1[C@@H](O)[C@@H]2[C@@H]([C@@]3(C)CC[C@@H](O)C[C@H]31)C[C@@H]([C@@]1([C@@H]([C@H](C)CCC(=O)NCC(O)=O)CC[C@@H]21)C)O,1
Sorafenib,glycocholic_acid,C(F)(F)(c1cc(ccc1Cl)NC(Nc1ccc(Oc2ccnc(c2)C(NC)=O)cc1)=O)F,C(=O)(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4[C@](CC[C@@H](O)C4)([C@H]3C[C@H](O)[C@]12C)C)NCC(O)=O,C(F)(F)(c1cc(ccc1Cl)NC(Nc1ccc(Oc2ccnc(c2)C(NC)=O)cc1)=O)F.C(=O)(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4[C@](CC[C@@H](O)C4)([C@H]3C[C@H](O)[C@]12C)C)NCC(O)=O,1
Sorafenib,glycocholic_acid,c1cc(Oc2cc(C(=O)NC)ncc2)ccc1NC(Nc1ccc(c(c1)C(F)(F)F)Cl)=O,O=C(CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@@H](O)C[C@H]1[C@H]2[C@H](O)C[C@@H]2C[C@@H](CC[C@]12C)O)C)NCC(O)=O,c1cc(Oc2cc(C(=O)NC)ncc2)ccc1NC(Nc1ccc(c(c1)C(F)(F)F)Cl)=O.O=C(CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@@H](O)C[C@H]1[C@H]2[C@H](O)C[C@@H]2C[C@@H](CC[C@]12C)O)C)NCC(O)=O,1
Sorafenib,glycocholic_acid,c1c(Oc2ccnc(c2)C(NC)=O)ccc(NC(Nc2ccc(Cl)c(C(F)(F)F)c2)=O)c1,C1[C@H]2[C@](C)(CC[C@@H](O)C2)[C@@H]2[C@@H]([C@@H]1O)[C@H]1[C@]([C@@H](O)C2)([C@@H]([C@H](C)CCC(=O)NCC(O)=O)CC1)C,c1c(Oc2ccnc(c2)C(NC)=O)ccc(NC(Nc2ccc(Cl)c(C(F)(F)F)c2)=O)c1.C1[C@H]2[C@](C)(CC[C@@H](O)C2)[C@@H]2[C@@H]([C@@H]1O)[C@H]1[C@]([C@@H](O)C2)([C@@H]([C@H](C)CCC(=O)NCC(O)=O)CC1)C,1
Sorafenib,indomethacin,c1cc(Oc2cc(ncc2)C(=O)NC)ccc1NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl,C(c1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl)C(=O)O,c1cc(Oc2cc(ncc2)C(=O)NC)ccc1NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl.C(c1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl)C(=O)O,1
Sorafenib,indomethacin,O(c1ccc(cc1)NC(=O)Nc1ccc(c(C(F)(F)F)c1)Cl)c1ccnc(c1)C(NC)=O,c1c2n(c(c(CC(=O)O)c2cc(OC)c1)C)C(c1ccc(Cl)cc1)=O,O(c1ccc(cc1)NC(=O)Nc1ccc(c(C(F)(F)F)c1)Cl)c1ccnc(c1)C(NC)=O.c1c2n(c(c(CC(=O)O)c2cc(OC)c1)C)C(c1ccc(Cl)cc1)=O,1
Sorafenib,indomethacin,c1(Oc2ccnc(c2)C(=O)NC)ccc(cc1)NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F,c1c(cc2c(c(C)n(C(c3ccc(cc3)Cl)=O)c2c1)CC(O)=O)OC,c1(Oc2ccnc(c2)C(=O)NC)ccc(cc1)NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F.c1c(cc2c(c(C)n(C(c3ccc(cc3)Cl)=O)c2c1)CC(O)=O)OC,1
Sorafenib,indomethacin,n1ccc(Oc2ccc(cc2)NC(Nc2ccc(Cl)c(c2)C(F)(F)F)=O)cc1C(=O)NC,c1cc(Cl)ccc1C(n1c2ccc(OC)cc2c(CC(O)=O)c1C)=O,n1ccc(Oc2ccc(cc2)NC(Nc2ccc(Cl)c(c2)C(F)(F)F)=O)cc1C(=O)NC.c1cc(Cl)ccc1C(n1c2ccc(OC)cc2c(CC(O)=O)c1C)=O,1
Sorafenib,indomethacin,c1c(c(cc(NC(Nc2ccc(Oc3ccnc(c3)C(NC)=O)cc2)=O)c1)C(F)(F)F)Cl,COc1ccc2c(c(CC(O)=O)c(n2C(c2ccc(Cl)cc2)=O)C)c1,c1c(c(cc(NC(Nc2ccc(Oc3ccnc(c3)C(NC)=O)cc2)=O)c1)C(F)(F)F)Cl.COc1ccc2c(c(CC(O)=O)c(n2C(c2ccc(Cl)cc2)=O)C)c1,1
Sorafenib,indomethacin,c1c(ccc(c1)NC(Nc1ccc(c(C(F)(F)F)c1)Cl)=O)Oc1ccnc(C(NC)=O)c1,c1c(ccc(c1)C(n1c2c(cc(OC)cc2)c(CC(O)=O)c1C)=O)Cl,c1c(ccc(c1)NC(Nc1ccc(c(C(F)(F)F)c1)Cl)=O)Oc1ccnc(C(NC)=O)c1.c1c(ccc(c1)C(n1c2c(cc(OC)cc2)c(CC(O)=O)c1C)=O)Cl,1
Sorafenib,indomethacin,N(C(=O)c1cc(Oc2ccc(cc2)NC(=O)Nc2cc(C(F)(F)F)c(Cl)cc2)ccn1)C,Cc1c(CC(O)=O)c2cc(OC)ccc2n1C(c1ccc(cc1)Cl)=O,N(C(=O)c1cc(Oc2ccc(cc2)NC(=O)Nc2cc(C(F)(F)F)c(Cl)cc2)ccn1)C.Cc1c(CC(O)=O)c2cc(OC)ccc2n1C(c1ccc(cc1)Cl)=O,1
Sorafenib,indomethacin,c1(cc(c(Cl)cc1)C(F)(F)F)NC(Nc1ccc(cc1)Oc1cc(ncc1)C(=O)NC)=O,c1c2c(CC(O)=O)c(n(C(c3ccc(cc3)Cl)=O)c2ccc1OC)C,c1(cc(c(Cl)cc1)C(F)(F)F)NC(Nc1ccc(cc1)Oc1cc(ncc1)C(=O)NC)=O.c1c2c(CC(O)=O)c(n(C(c3ccc(cc3)Cl)=O)c2ccc1OC)C,1
Sorafenib,indomethacin,c1(c(ccc(NC(Nc2ccc(Oc3ccnc(c3)C(NC)=O)cc2)=O)c1)Cl)C(F)(F)F,OC(Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)=O,c1(c(ccc(NC(Nc2ccc(Oc3ccnc(c3)C(NC)=O)cc2)=O)c1)Cl)C(F)(F)F.OC(Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)=O,1
Sorafenib,indomethacin,C(=O)(NC)c1cc(Oc2ccc(cc2)NC(=O)Nc2cc(c(Cl)cc2)C(F)(F)F)ccn1,O=C(O)Cc1c2cc(ccc2n(c1C)C(=O)c1ccc(Cl)cc1)OC,C(=O)(NC)c1cc(Oc2ccc(cc2)NC(=O)Nc2cc(c(Cl)cc2)C(F)(F)F)ccn1.O=C(O)Cc1c2cc(ccc2n(c1C)C(=O)c1ccc(Cl)cc1)OC,1
Sorafenib,indomethacin,c1c(NC(Nc2ccc(cc2)Oc2ccnc(c2)C(=O)NC)=O)ccc(c1C(F)(F)F)Cl,c1(ccc(cc1)C(n1c(C)c(CC(O)=O)c2c1ccc(c2)OC)=O)Cl,c1c(NC(Nc2ccc(cc2)Oc2ccnc(c2)C(=O)NC)=O)ccc(c1C(F)(F)F)Cl.c1(ccc(cc1)C(n1c(C)c(CC(O)=O)c2c1ccc(c2)OC)=O)Cl,1
Sorafenib,indomethacin,c1(Cl)c(C(F)(F)F)cc(cc1)NC(Nc1ccc(Oc2ccnc(C(NC)=O)c2)cc1)=O,c12c(c(C)n(c1ccc(c2)OC)C(=O)c1ccc(cc1)Cl)CC(O)=O,c1(Cl)c(C(F)(F)F)cc(cc1)NC(Nc1ccc(Oc2ccnc(C(NC)=O)c2)cc1)=O.c12c(c(C)n(c1ccc(c2)OC)C(=O)c1ccc(cc1)Cl)CC(O)=O,1
Sorafenib,indomethacin,c1cnc(C(NC)=O)cc1Oc1ccc(cc1)NC(Nc1ccc(Cl)c(C(F)(F)F)c1)=O,O=C(n1c(c(CC(=O)O)c2cc(OC)ccc21)C)c1ccc(cc1)Cl,c1cnc(C(NC)=O)cc1Oc1ccc(cc1)NC(Nc1ccc(Cl)c(C(F)(F)F)c1)=O.O=C(n1c(c(CC(=O)O)c2cc(OC)ccc21)C)c1ccc(cc1)Cl,1
Sorafenib,indomethacin,c1c(ccc(Oc2cc(C(NC)=O)ncc2)c1)NC(=O)Nc1ccc(c(C(F)(F)F)c1)Cl,C(C(=O)O)c1c2cc(ccc2n(C(c2ccc(cc2)Cl)=O)c1C)OC,c1c(ccc(Oc2cc(C(NC)=O)ncc2)c1)NC(=O)Nc1ccc(c(C(F)(F)F)c1)Cl.C(C(=O)O)c1c2cc(ccc2n(C(c2ccc(cc2)Cl)=O)c1C)OC,1
Sorafenib,indomethacin,N(c1ccc(cc1)Oc1ccnc(C(=O)NC)c1)C(=O)Nc1cc(C(F)(F)F)c(Cl)cc1,n1(c2ccc(OC)cc2c(c1C)CC(O)=O)C(=O)c1ccc(Cl)cc1,N(c1ccc(cc1)Oc1ccnc(C(=O)NC)c1)C(=O)Nc1cc(C(F)(F)F)c(Cl)cc1.n1(c2ccc(OC)cc2c(c1C)CC(O)=O)C(=O)c1ccc(Cl)cc1,1
Sorafenib,candesartan_cilexetil,Clc1ccc(cc1C(F)(F)F)NC(Nc1ccc(cc1)Oc1cc(C(=O)NC)ncc1)=O,C(C)Oc1nc2cccc(C(OC(OC(=O)OC3CCCCC3)C)=O)c2n1Cc1ccc(cc1)-c1c(-c2nn[nH]n2)cccc1,Clc1ccc(cc1C(F)(F)F)NC(Nc1ccc(cc1)Oc1cc(C(=O)NC)ncc1)=O.C(C)Oc1nc2cccc(C(OC(OC(=O)OC3CCCCC3)C)=O)c2n1Cc1ccc(cc1)-c1c(-c2nn[nH]n2)cccc1,1
Sorafenib,candesartan_cilexetil,O=C(Nc1cc(c(cc1)Cl)C(F)(F)F)Nc1ccc(Oc2ccnc(C(=O)NC)c2)cc1,C(OC(=O)OC1CCCCC1)(C)OC(=O)c1c2c(nc(n2Cc2ccc(-c3ccccc3-c3n[nH]nn3)cc2)OCC)ccc1,O=C(Nc1cc(c(cc1)Cl)C(F)(F)F)Nc1ccc(Oc2ccnc(C(=O)NC)c2)cc1.C(OC(=O)OC1CCCCC1)(C)OC(=O)c1c2c(nc(n2Cc2ccc(-c3ccccc3-c3n[nH]nn3)cc2)OCC)ccc1,1
Sorafenib,candesartan_cilexetil,c1c(Oc2cc(ncc2)C(=O)NC)ccc(c1)NC(Nc1ccc(c(C(F)(F)F)c1)Cl)=O,C(C)Oc1n(c2c(cccc2C(OC(OC(=O)OC2CCCCC2)C)=O)n1)Cc1ccc(cc1)-c1c(-c2n[nH]nn2)cccc1,c1c(Oc2cc(ncc2)C(=O)NC)ccc(c1)NC(Nc1ccc(c(C(F)(F)F)c1)Cl)=O.C(C)Oc1n(c2c(cccc2C(OC(OC(=O)OC2CCCCC2)C)=O)n1)Cc1ccc(cc1)-c1c(-c2n[nH]nn2)cccc1,1
Sorafenib,candesartan_cilexetil,c1cc(Oc2ccnc(C(=O)NC)c2)ccc1NC(Nc1ccc(c(c1)C(F)(F)F)Cl)=O,c12nc(OCC)n(c2c(ccc1)C(OC(OC(=O)OC1CCCCC1)C)=O)Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,c1cc(Oc2ccnc(C(=O)NC)c2)ccc1NC(Nc1ccc(c(c1)C(F)(F)F)Cl)=O.c12nc(OCC)n(c2c(ccc1)C(OC(OC(=O)OC1CCCCC1)C)=O)Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,1
Sorafenib,candesartan_cilexetil,c1(C(F)(F)F)c(Cl)ccc(NC(Nc2ccc(cc2)Oc2cc(C(=O)NC)ncc2)=O)c1,c1ccc(c(-c2ccc(Cn3c(nc4cccc(C(OC(OC(OC5CCCCC5)=O)C)=O)c34)OCC)cc2)c1)-c1n[nH]nn1,c1(C(F)(F)F)c(Cl)ccc(NC(Nc2ccc(cc2)Oc2cc(C(=O)NC)ncc2)=O)c1.c1ccc(c(-c2ccc(Cn3c(nc4cccc(C(OC(OC(OC5CCCCC5)=O)C)=O)c34)OCC)cc2)c1)-c1n[nH]nn1,1
Sorafenib,candesartan_cilexetil,C(NC)(=O)c1nccc(c1)Oc1ccc(NC(Nc2cc(C(F)(F)F)c(Cl)cc2)=O)cc1,C(OC1CCCCC1)(OC(OC(c1c2n(Cc3ccc(cc3)-c3ccccc3-c3nn[nH]n3)c(nc2ccc1)OCC)=O)C)=O,C(NC)(=O)c1nccc(c1)Oc1ccc(NC(Nc2cc(C(F)(F)F)c(Cl)cc2)=O)cc1.C(OC1CCCCC1)(OC(OC(c1c2n(Cc3ccc(cc3)-c3ccccc3-c3nn[nH]n3)c(nc2ccc1)OCC)=O)C)=O,1
Sorafenib,candesartan_cilexetil,C(=O)(NC)c1nccc(c1)Oc1ccc(NC(=O)Nc2cc(C(F)(F)F)c(Cl)cc2)cc1,c1(-c2ccccc2-c2nn[nH]n2)ccc(Cn2c3c(cccc3C(OC(OC(OC3CCCCC3)=O)C)=O)nc2OCC)cc1,C(=O)(NC)c1nccc(c1)Oc1ccc(NC(=O)Nc2cc(C(F)(F)F)c(Cl)cc2)cc1.c1(-c2ccccc2-c2nn[nH]n2)ccc(Cn2c3c(cccc3C(OC(OC(OC3CCCCC3)=O)C)=O)nc2OCC)cc1,1
Sorafenib,candesartan_cilexetil,N(C(c1nccc(Oc2ccc(cc2)NC(Nc2ccc(Cl)c(c2)C(F)(F)F)=O)c1)=O)C,n1(c2c(nc1OCC)cccc2C(OC(OC(=O)OC1CCCCC1)C)=O)Cc1ccc(cc1)-c1ccccc1-c1n[nH]nn1,N(C(c1nccc(Oc2ccc(cc2)NC(Nc2ccc(Cl)c(c2)C(F)(F)F)=O)c1)=O)C.n1(c2c(nc1OCC)cccc2C(OC(OC(=O)OC1CCCCC1)C)=O)Cc1ccc(cc1)-c1ccccc1-c1n[nH]nn1,1
Sorafenib,candesartan_cilexetil,O=C(c1cc(ccn1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F)NC,C1C(CCCC1)OC(=O)OC(OC(=O)c1c2n(Cc3ccc(-c4c(-c5n[nH]nn5)cccc4)cc3)c(nc2ccc1)OCC)C,O=C(c1cc(ccn1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F)NC.C1C(CCCC1)OC(=O)OC(OC(=O)c1c2n(Cc3ccc(-c4c(-c5n[nH]nn5)cccc4)cc3)c(nc2ccc1)OCC)C,1
Sorafenib,candesartan_cilexetil,C(c1nccc(c1)Oc1ccc(NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1)(NC)=O,c1(nc2cccc(c2n1Cc1ccc(cc1)-c1c(-c2nn[nH]n2)cccc1)C(=O)OC(C)OC(=O)OC1CCCCC1)OCC,C(c1nccc(c1)Oc1ccc(NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1)(NC)=O.c1(nc2cccc(c2n1Cc1ccc(cc1)-c1c(-c2nn[nH]n2)cccc1)C(=O)OC(C)OC(=O)OC1CCCCC1)OCC,1
Sorafenib,candesartan_cilexetil,c1(cc(NC(Nc2ccc(Oc3ccnc(C(NC)=O)c3)cc2)=O)ccc1Cl)C(F)(F)F,O(C1CCCCC1)C(=O)OC(C)OC(c1cccc2nc(n(c12)Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)OCC)=O,c1(cc(NC(Nc2ccc(Oc3ccnc(C(NC)=O)c3)cc2)=O)ccc1Cl)C(F)(F)F.O(C1CCCCC1)C(=O)OC(C)OC(c1cccc2nc(n(c12)Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)OCC)=O,1
Sorafenib,candesartan_cilexetil,CNC(c1cc(ccn1)Oc1ccc(cc1)NC(Nc1ccc(Cl)c(C(F)(F)F)c1)=O)=O,O=C(c1c2c(nc(OCC)n2Cc2ccc(cc2)-c2c(-c3nn[nH]n3)cccc2)ccc1)OC(C)OC(OC1CCCCC1)=O,CNC(c1cc(ccn1)Oc1ccc(cc1)NC(Nc1ccc(Cl)c(C(F)(F)F)c1)=O)=O.O=C(c1c2c(nc(OCC)n2Cc2ccc(cc2)-c2c(-c3nn[nH]n3)cccc2)ccc1)OC(C)OC(OC1CCCCC1)=O,1
Sorafenib,candesartan_cilexetil,c1c(ccc(c1)Oc1cc(ncc1)C(NC)=O)NC(Nc1cc(c(Cl)cc1)C(F)(F)F)=O,n1c(nn[nH]1)-c1c(cccc1)-c1ccc(Cn2c3c(nc2OCC)cccc3C(OC(C)OC(=O)OC2CCCCC2)=O)cc1,c1c(ccc(c1)Oc1cc(ncc1)C(NC)=O)NC(Nc1cc(c(Cl)cc1)C(F)(F)F)=O.n1c(nn[nH]1)-c1c(cccc1)-c1ccc(Cn2c3c(nc2OCC)cccc3C(OC(C)OC(=O)OC2CCCCC2)=O)cc1,1
Sorafenib,candesartan_cilexetil,FC(F)(F)c1cc(NC(=O)Nc2ccc(cc2)Oc2cc(C(=O)NC)ncc2)ccc1Cl,C1CC(OC(OC(OC(=O)c2c3c(ccc2)nc(n3Cc2ccc(cc2)-c2c(cccc2)-c2n[nH]nn2)OCC)C)=O)CCC1,FC(F)(F)c1cc(NC(=O)Nc2ccc(cc2)Oc2cc(C(=O)NC)ncc2)ccc1Cl.C1CC(OC(OC(OC(=O)c2c3c(ccc2)nc(n3Cc2ccc(cc2)-c2c(cccc2)-c2n[nH]nn2)OCC)C)=O)CCC1,1
Sorafenib,candesartan_cilexetil,C(NC)(c1cc(Oc2ccc(cc2)NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)ccn1)=O,c1cc(c(-c2nn[nH]n2)cc1)-c1ccc(Cn2c3c(cccc3C(OC(OC(OC3CCCCC3)=O)C)=O)nc2OCC)cc1,C(NC)(c1cc(Oc2ccc(cc2)NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)ccn1)=O.c1cc(c(-c2nn[nH]n2)cc1)-c1ccc(Cn2c3c(cccc3C(OC(OC(OC3CCCCC3)=O)C)=O)nc2OCC)cc1,1
Sorafenib,congo_red,c1c(Oc2cc(C(=O)NC)ncc2)ccc(c1)NC(Nc1ccc(c(C(F)(F)F)c1)Cl)=O,c1c(-c2ccc(N=Nc3c(N)c4c(c(c3)S(=O)([O-])=O)cccc4)cc2)ccc(N=Nc2c(N)c3c(cccc3)c(c2)S([O-])(=O)=O)c1,c1c(Oc2cc(C(=O)NC)ncc2)ccc(c1)NC(Nc1ccc(c(C(F)(F)F)c1)Cl)=O.c1c(-c2ccc(N=Nc3c(N)c4c(c(c3)S(=O)([O-])=O)cccc4)cc2)ccc(N=Nc2c(N)c3c(cccc3)c(c2)S([O-])(=O)=O)c1,1
Sorafenib,congo_red,C(c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F)(NC)=O,S([O-])(c1cc(N=Nc2ccc(-c3ccc(cc3)N=Nc3c(N)c4ccccc4c(S(=O)(=O)[O-])c3)cc2)c(c2c1cccc2)N)(=O)=O,C(c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F)(NC)=O.S([O-])(c1cc(N=Nc2ccc(-c3ccc(cc3)N=Nc3c(N)c4ccccc4c(S(=O)(=O)[O-])c3)cc2)c(c2c1cccc2)N)(=O)=O,1
Sorafenib,congo_red,c1c(cc(C(NC)=O)nc1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F,[O-]S(c1cc(c(N)c2ccccc21)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1c(c2ccccc2c(c1)S([O-])(=O)=O)N)(=O)=O,c1c(cc(C(NC)=O)nc1)Oc1ccc(cc1)NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F.[O-]S(c1cc(c(N)c2ccccc21)N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1c(c2ccccc2c(c1)S([O-])(=O)=O)N)(=O)=O,1
Sorafenib,congo_red,n1ccc(cc1C(NC)=O)Oc1ccc(cc1)NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl,c1c2c(ccc1)c(c(N=Nc1ccc(-c3ccc(N=Nc4c(c5c(cccc5)c(c4)S(=O)(=O)[O-])N)cc3)cc1)cc2S(=O)(=O)[O-])N,n1ccc(cc1C(NC)=O)Oc1ccc(cc1)NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl.c1c2c(ccc1)c(c(N=Nc1ccc(-c3ccc(N=Nc4c(c5c(cccc5)c(c4)S(=O)(=O)[O-])N)cc3)cc1)cc2S(=O)(=O)[O-])N,1
Sorafenib,congo_red,c1c(NC(Nc2cc(C(F)(F)F)c(cc2)Cl)=O)ccc(Oc2ccnc(C(NC)=O)c2)c1,c1cc2c(c(S([O-])(=O)=O)cc(c2N)N=Nc2ccc(-c3ccc(N=Nc4c(N)c5ccccc5c(c4)S(=O)([O-])=O)cc3)cc2)cc1,c1c(NC(Nc2cc(C(F)(F)F)c(cc2)Cl)=O)ccc(Oc2ccnc(C(NC)=O)c2)c1.c1cc2c(c(S([O-])(=O)=O)cc(c2N)N=Nc2ccc(-c3ccc(N=Nc4c(N)c5ccccc5c(c4)S(=O)([O-])=O)cc3)cc2)cc1,1
Sorafenib,congo_red,c1(cc(ccc1Cl)NC(=O)Nc1ccc(Oc2cc(C(NC)=O)ncc2)cc1)C(F)(F)F,c1(c(cc(c2c1cccc2)S(=O)(=O)[O-])N=Nc1ccc(-c2ccc(cc2)N=Nc2cc(S([O-])(=O)=O)c3c(cccc3)c2N)cc1)N,c1(cc(ccc1Cl)NC(=O)Nc1ccc(Oc2cc(C(NC)=O)ncc2)cc1)C(F)(F)F.c1(c(cc(c2c1cccc2)S(=O)(=O)[O-])N=Nc1ccc(-c2ccc(cc2)N=Nc2cc(S([O-])(=O)=O)c3c(cccc3)c2N)cc1)N,1
Sorafenib,congo_red,c1cc(NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)ccc1Oc1ccnc(c1)C(NC)=O,c1c(S(=O)(=O)[O-])c2c(c(N)c1N=Nc1ccc(-c3ccc(N=Nc4c(N)c5ccccc5c(S(=O)(=O)[O-])c4)cc3)cc1)cccc2,c1cc(NC(=O)Nc2cc(C(F)(F)F)c(cc2)Cl)ccc1Oc1ccnc(c1)C(NC)=O.c1c(S(=O)(=O)[O-])c2c(c(N)c1N=Nc1ccc(-c3ccc(N=Nc4c(N)c5ccccc5c(S(=O)(=O)[O-])c4)cc3)cc1)cccc2,1
Sorafenib,congo_red,N(C)C(=O)c1nccc(Oc2ccc(cc2)NC(Nc2cc(C(F)(F)F)c(cc2)Cl)=O)c1,S(=O)([O-])(c1c2ccccc2c(N)c(c1)N=Nc1ccc(-c2ccc(cc2)N=Nc2c(c3c(c(c2)S([O-])(=O)=O)cccc3)N)cc1)=O,N(C)C(=O)c1nccc(Oc2ccc(cc2)NC(Nc2cc(C(F)(F)F)c(cc2)Cl)=O)c1.S(=O)([O-])(c1c2ccccc2c(N)c(c1)N=Nc1ccc(-c2ccc(cc2)N=Nc2c(c3c(c(c2)S([O-])(=O)=O)cccc3)N)cc1)=O,1
Sorafenib,congo_red,c1(Oc2ccc(cc2)NC(Nc2ccc(c(c2)C(F)(F)F)Cl)=O)ccnc(C(=O)NC)c1,Nc1c2ccccc2c(cc1N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1c(c2ccccc2c(S([O-])(=O)=O)c1)N)S([O-])(=O)=O,c1(Oc2ccc(cc2)NC(Nc2ccc(c(c2)C(F)(F)F)Cl)=O)ccnc(C(=O)NC)c1.Nc1c2ccccc2c(cc1N=Nc1ccc(cc1)-c1ccc(cc1)N=Nc1c(c2ccccc2c(S([O-])(=O)=O)c1)N)S([O-])(=O)=O,1
Sorafenib,congo_red,FC(F)(F)c1c(Cl)ccc(c1)NC(=O)Nc1ccc(cc1)Oc1cc(ncc1)C(NC)=O,S([O-])(=O)(=O)c1c2c(cccc2)c(c(N=Nc2ccc(cc2)-c2ccc(cc2)N=Nc2cc(c3c(cccc3)c2N)S(=O)(=O)[O-])c1)N,FC(F)(F)c1c(Cl)ccc(c1)NC(=O)Nc1ccc(cc1)Oc1cc(ncc1)C(NC)=O.S([O-])(=O)(=O)c1c2c(cccc2)c(c(N=Nc2ccc(cc2)-c2ccc(cc2)N=Nc2cc(c3c(cccc3)c2N)S(=O)(=O)[O-])c1)N,1
Sorafenib,congo_red,FC(c1cc(ccc1Cl)NC(=O)Nc1ccc(Oc2ccnc(c2)C(=O)NC)cc1)(F)F,c1c(c(N)c2ccccc2c1S([O-])(=O)=O)N=Nc1ccc(cc1)-c1ccc(N=Nc2c(c3c(cccc3)c(S(=O)(=O)[O-])c2)N)cc1,FC(c1cc(ccc1Cl)NC(=O)Nc1ccc(Oc2ccnc(c2)C(=O)NC)cc1)(F)F.c1c(c(N)c2ccccc2c1S([O-])(=O)=O)N=Nc1ccc(cc1)-c1ccc(N=Nc2c(c3c(cccc3)c(S(=O)(=O)[O-])c2)N)cc1,1
Sorafenib,congo_red,c1c(cc(C(NC)=O)nc1)Oc1ccc(NC(=O)Nc2ccc(c(c2)C(F)(F)F)Cl)cc1,O=S([O-])(=O)c1c2c(c(N)c(N=Nc3ccc(cc3)-c3ccc(N=Nc4cc(c5ccccc5c4N)S(=O)([O-])=O)cc3)c1)cccc2,c1c(cc(C(NC)=O)nc1)Oc1ccc(NC(=O)Nc2ccc(c(c2)C(F)(F)F)Cl)cc1.O=S([O-])(=O)c1c2c(c(N)c(N=Nc3ccc(cc3)-c3ccc(N=Nc4cc(c5ccccc5c4N)S(=O)([O-])=O)cc3)c1)cccc2,1
Sorafenib,congo_red,c1cc(Oc2ccnc(C(NC)=O)c2)ccc1NC(Nc1cc(c(Cl)cc1)C(F)(F)F)=O,c1c(ccc(c1)-c1ccc(cc1)N=Nc1c(c2ccccc2c(c1)S(=O)([O-])=O)N)N=Nc1cc(S([O-])(=O)=O)c2ccccc2c1N,c1cc(Oc2ccnc(C(NC)=O)c2)ccc1NC(Nc1cc(c(Cl)cc1)C(F)(F)F)=O.c1c(ccc(c1)-c1ccc(cc1)N=Nc1c(c2ccccc2c(c1)S(=O)([O-])=O)N)N=Nc1cc(S([O-])(=O)=O)c2ccccc2c1N,1
Sorafenib,congo_red,c1(c(Cl)ccc(c1)NC(Nc1ccc(Oc2ccnc(c2)C(=O)NC)cc1)=O)C(F)(F)F,O=S(=O)(c1cc(N=Nc2ccc(cc2)-c2ccc(cc2)N=Nc2cc(c3ccccc3c2N)S(=O)(=O)[O-])c(N)c2ccccc21)[O-],c1(c(Cl)ccc(c1)NC(Nc1ccc(Oc2ccnc(c2)C(=O)NC)cc1)=O)C(F)(F)F.O=S(=O)(c1cc(N=Nc2ccc(cc2)-c2ccc(cc2)N=Nc2cc(c3ccccc3c2N)S(=O)(=O)[O-])c(N)c2ccccc21)[O-],1
